id;Ordem_de_produção;Data_da_ordem_de_produção;Produto;Comprimento_unit;Largura_unit;Altura_unit;Peso_unit;Peças;Caixa_padrão;Loja;Classe_de_onda;Tipo_de_buffer;Item_pai;Cor;Tamanho;Inner;Rota;Capacidade;pai_cor;chave_loja_buffer_onda;Volume_unit;Volume_total;Peso_total;item_loja
37159;5305;2023-11-07;551790184;502;254;18;0.1;1;CARTON_M;31;3;EN;883;4.0;3;1;10;27200000000.0;883_4.0;31_EN_3;2295144;2295144;0.1;1086
37205;2450;2023-11-07;545851340;478;156;61;0.455;1;CARTON_M;33;3;EN;1147;3.0;1;1;1;inf;1147_3.0;33_EN_3;4548648;4548648;0.455;955
37206;2450;2023-11-07;545851382;488;228;46;0.437;1;CARTON_M;33;3;EN;1147;591.0;5;1;1;inf;1147_591.0;33_EN_3;5118144;5118144;0.437;956
37207;1212;2023-11-07;869449955;450;300;45;0.46;1;CARTON_M;33;3;EN;1202;396.0;1;1;1;inf;1202_396.0;33_EN_3;6075000;6075000;0.46;957
37208;3322;2023-11-07;838246151;466;307;24;0.175;1;CARTON_M;33;3;EN;1621;4.0;3;1;1;inf;1621_4.0;33_EN_3;3433488;3433488;0.175;958
37209;3588;2023-11-07;838246101;460;311;30;0.205;3;CARTON_M;33;3;EN;1621;4.0;6;1;1;inf;1621_4.0;33_EN_3;4291800;12875400;0.615;959
37210;68;2023-11-07;548732531;403;217;19;0.135;1;CARTON_M;33;3;EN;282;1.0;3;1;1;inf;282_1.0;33_EN_3;1661569;1661569;0.135;960
37211;68;2023-11-07;548732506;419;261;22;0.192;1;CARTON_M;33;3;EN;282;1.0;1;1;1;inf;282_1.0;33_EN_3;2405898;2405898;0.192;961
37212;68;2023-11-07;547181095;460;329;21;0.185;1;CARTON_M;33;3;EN;282;3.0;3;1;1;inf;282_3.0;33_EN_3;3178140;3178140;0.185;962
37213;68;2023-11-07;547181108;460;230;22;0.145;1;CARTON_M;33;3;EN;282;3.0;5;1;1;inf;282_3.0;33_EN_3;2327600;2327600;0.145;963
37214;68;2023-11-07;864662079;382;247;18;0.207;1;CARTON_M;33;3;EN;282;374.0;5;1;1;inf;282_374.0;33_EN_3;1698372;1698372;0.207;964
37215;1554;2023-11-07;550056615;362;281;69;0.16;1;CARTON_M;33;3;EN;290;210.0;5;1;1;inf;290_210.0;33_EN_3;7018818;7018818;0.16;965
37216;1554;2023-11-07;550056631;560;260;19;0.25;1;CARTON_M;33;3;EN;290;210.0;6;1;1;inf;290_210.0;33_EN_3;2766400;2766400;0.25;966
37217;1554;2023-11-07;550056623;513;267;19;0.245;1;CARTON_M;33;3;EN;290;210.0;1;1;1;inf;290_210.0;33_EN_3;2602449;2602449;0.245;967
37218;325;2023-11-07;879746671;472;267;18;0.227;5;CARTON_M;33;3;EN;353;158.0;1;1;1;inf;353_158.0;33_EN_3;2268432;11342160;1.135;968
37219;68;2023-11-07;879746671;472;267;18;0.227;1;CARTON_M;33;3;EN;353;158.0;1;1;1;inf;353_158.0;33_EN_3;2268432;2268432;0.227;969
37220;68;2023-11-07;879746777;481;278;18;0.2;2;CARTON_M;33;3;EN;353;158.0;3;1;1;inf;353_158.0;33_EN_3;2406924;4813848;0.4;970
37221;325;2023-11-07;879746777;481;278;18;0.2;7;CARTON_M;33;3;EN;353;158.0;3;1;1;inf;353_158.0;33_EN_3;2406924;16848468;1.4000000000000001;971
37222;325;2023-11-07;879746785;486;274;20;0.213;4;CARTON_M;33;3;EN;353;158.0;5;1;1;inf;353_158.0;33_EN_3;2663280;10653120;0.852;972
37223;325;2023-11-07;879746700;468;279;19;0.227;6;CARTON_M;33;3;EN;353;158.0;6;1;1;inf;353_158.0;33_EN_3;2480868;14885208;1.362;973
37224;68;2023-11-07;879746769;488;302;27;0.23;2;CARTON_M;33;3;EN;353;374.0;3;1;1;inf;353_374.0;33_EN_3;3979152;7958304;0.46;974
37225;325;2023-11-07;879746769;488;302;27;0.23;3;CARTON_M;33;3;EN;353;374.0;3;1;1;inf;353_374.0;33_EN_3;3979152;11937456;0.6900000000000001;975
37226;325;2023-11-07;879746793;500;312;21;0.25;2;CARTON_M;33;3;EN;353;374.0;1;1;1;inf;353_374.0;33_EN_3;3276000;6552000;0.5;976
37227;68;2023-11-07;843672921;468;354;24;0.233;5;CARTON_M;33;3;EN;353;4.0;6;1;1;inf;353_4.0;33_EN_3;3976128;19880640;1.165;977
37228;68;2023-11-07;843673001;429;368;24;0.133;2;CARTON_M;33;3;EN;353;4.0;13;1;1;inf;353_4.0;33_EN_3;3788928;7577856;0.266;978
37229;68;2023-11-07;843672981;454;347;29;0.2;2;CARTON_M;33;3;EN;353;4.0;3;1;1;inf;353_4.0;33_EN_3;4568602;9137204;0.4;979
37230;68;2023-11-07;843672948;485;377;30;0.233;6;CARTON_M;33;3;EN;353;4.0;1;1;1;inf;353_4.0;33_EN_3;5485350;32912100;1.3980000000000001;980
37231;68;2023-11-07;843672964;503;377;31;0.253;8;CARTON_M;33;3;EN;353;4.0;5;1;1;inf;353_4.0;33_EN_3;5878561;47028488;2.024;981
37232;68;2023-11-07;804645824;450;303;34;0.24;1;CARTON_M;33;3;EN;519;208.0;6;1;1;inf;519_208.0;33_EN_3;4635900;4635900;0.24;982
37233;68;2023-11-07;627612730;467;393;25;0.27;1;CARTON_M;33;3;EN;519;22.0;5;1;1;inf;519_22.0;33_EN_3;4588275;4588275;0.27;983
37234;68;2023-11-07;627612692;433;418;28;0.29;1;CARTON_M;33;3;EN;519;22.0;1;1;1;inf;519_22.0;33_EN_3;5067832;5067832;0.29;984
37235;68;2023-11-07;627612772;418;268;27;0.22;1;CARTON_M;33;3;EN;519;9.0;5;1;1;inf;519_9.0;33_EN_3;3024648;3024648;0.22;985
37236;68;2023-11-07;627612764;430;264;26;0.207;2;CARTON_M;33;3;EN;519;9.0;3;1;1;inf;519_9.0;33_EN_3;2951520;5903040;0.414;986
37237;68;2023-11-07;627612748;449;268;25;0.247;2;CARTON_M;33;3;EN;519;9.0;6;1;1;inf;519_9.0;33_EN_3;3008300;6016600;0.494;987
37238;68;2023-11-07;627612781;411;276;26;0.2;1;CARTON_M;33;3;EN;519;9.0;1;1;1;inf;519_9.0;33_EN_3;2949336;2949336;0.2;988
37239;68;2023-11-07;548868420;432;273;22;0.18;1;CARTON_M;33;3;EN;577;1.0;6;1;1;inf;577_1.0;33_EN_3;2594592;2594592;0.18;989
37240;68;2023-11-07;548868366;479;289;15;0.23;1;CARTON_M;33;3;EN;577;3.0;5;1;1;inf;577_3.0;33_EN_3;2076465;2076465;0.23;990
37241;68;2023-11-07;548868358;425;258;13;0.14;1;CARTON_M;33;3;EN;577;3.0;3;1;1;inf;577_3.0;33_EN_3;1425450;1425450;0.14;991
40191;7838;2023-11-09;588580033;377;271;26;0.16;1;CARTON_M;31;3;EN;841;22.0;5;1;10;27200000000.0;841_22.0;31_EN_3;2656342;2656342;0.16;1104
40192;11975;2023-11-09;588580041;417;306;32;0.17;1;CARTON_M;31;3;EN;841;22.0;1;1;10;27200000000.0;841_22.0;31_EN_3;4083264;4083264;0.17;1105
40193;7764;2023-11-09;636628784;294;228;31;0.32;4;CARTON_M;31;3;EN;873;319.0;6;1;10;27200000000.0;873_319.0;31_EN_3;2077992;8311968;1.28;1106
40205;5255;2023-11-09;539624731;446;392;12;0.18;2;CARTON_M;33;3;EN;1451;550.0;3;1;1;inf;1451_550.0;33_EN_3;2097984;4195968;0.36;1031
40206;6320;2023-11-09;636628750;299;219;21;0.235;2;CARTON_M;33;3;EN;873;319.0;3;1;1;inf;873_319.0;33_EN_3;1375101;2750202;0.47;1032
40207;877;2023-11-09;636628784;294;228;31;0.32;1;CARTON_M;33;3;EN;873;319.0;6;1;1;inf;873_319.0;33_EN_3;2077992;2077992;0.32;1033
40208;6320;2023-11-09;636628784;294;228;31;0.32;1;CARTON_M;33;3;EN;873;319.0;6;1;1;inf;873_319.0;33_EN_3;2077992;2077992;0.32;1034
40209;877;2023-11-09;636628768;288;213;25;0.258;1;CARTON_M;33;3;EN;873;319.0;5;1;1;inf;873_319.0;33_EN_3;1533600;1533600;0.258;1035
40210;6320;2023-11-09;636628768;288;213;25;0.258;1;CARTON_M;33;3;EN;873;319.0;5;1;1;inf;873_319.0;33_EN_3;1533600;1533600;0.258;1036
40211;877;2023-11-09;636628776;303;236;26;0.29;1;CARTON_M;33;3;EN;873;319.0;1;1;1;inf;873_319.0;33_EN_3;1859208;1859208;0.29;1037
40807;1277;2023-11-10;882046237;476;246;41;0.4;8;CARTON_M;2;3;EN;1017;9.0;5;1;11;27200000000.0;1017_9.0;2_EN_3;4800936;38407488;3.2;1396
40808;2706;2023-11-10;882046253;472;256;30;0.36;2;CARTON_M;2;3;EN;1017;9.0;13;1;11;27200000000.0;1017_9.0;2_EN_3;3624960;7249920;0.72;1397
40809;3140;2023-11-10;882046229;464;247;37;0.4;8;CARTON_M;2;3;EN;1017;9.0;1;1;11;27200000000.0;1017_9.0;2_EN_3;4240496;33923968;3.2;1398
40810;7159;2023-11-10;882046211;474;271;37;0.42;6;CARTON_M;2;3;EN;1017;9.0;6;1;11;27200000000.0;1017_9.0;2_EN_3;4752798;28516788;2.52;1399
40811;10933;2023-11-10;882046245;460;230;29;0.38;5;CARTON_M;2;3;EN;1017;9.0;3;1;11;27200000000.0;1017_9.0;2_EN_3;3068200;15341000;1.9;1400
40812;2642;2023-11-10;878450405;467;333;24;0.33;23;CARTON_M;2;3;EN;1258;9.0;1;1;11;27200000000.0;1258_9.0;2_EN_3;3732264;85842072;7.590000000000001;1401
40813;8085;2023-11-10;878450413;455;337;24;0.32;28;CARTON_M;2;3;EN;1258;9.0;5;1;11;27200000000.0;1258_9.0;2_EN_3;3680040;103041120;8.96;1402
40814;9551;2023-11-10;878450430;456;319;19;0.3;3;CARTON_M;2;3;EN;1258;9.0;13;1;11;27200000000.0;1258_9.0;2_EN_3;2763816;8291448;0.8999999999999999;1403
40815;9613;2023-11-10;878450392;439;357;33;0.35;10;CARTON_M;2;3;EN;1258;9.0;6;1;11;27200000000.0;1258_9.0;2_EN_3;5171859;51718590;3.5;1404
40816;10519;2023-11-10;878450421;468;352;27;0.3;25;CARTON_M;2;3;EN;1258;9.0;3;1;11;27200000000.0;1258_9.0;2_EN_3;4447872;111196800;7.5;1405
40817;1152;2023-11-10;864647231;444;184;58;0.285;14;CARTON_M;2;3;EN;141;219.0;3;1;11;27200000000.0;141_219.0;2_EN_3;4738368;66337152;3.9899999999999998;1406
40818;4268;2023-11-10;864647240;444;193;78;0.285;5;CARTON_M;2;3;EN;141;219.0;13;1;11;27200000000.0;141_219.0;2_EN_3;6683976;33419880;1.4249999999999998;1407
40819;4881;2023-11-10;864647207;473;192;69;0.315;11;CARTON_M;2;3;EN;141;219.0;1;1;11;27200000000.0;141_219.0;2_EN_3;6266304;68929344;3.465;1408
40820;6854;2023-11-10;864647223;468;195;69;0.295;18;CARTON_M;2;3;EN;141;219.0;5;1;11;27200000000.0;141_219.0;2_EN_3;6296940;113344920;5.31;1409
40821;9453;2023-11-10;864647186;465;198;73;0.325;3;CARTON_M;2;3;EN;141;219.0;6;1;11;27200000000.0;141_219.0;2_EN_3;6721110;20163330;0.9750000000000001;1410
40822;142;2023-11-10;864647178;454;191;52;0.295;19;CARTON_M;2;3;EN;141;9.0;5;1;11;27200000000.0;141_9.0;2_EN_3;4509128;85673432;5.6049999999999995;1411
40823;1100;2023-11-10;864647194;453;165;73;0.285;14;CARTON_M;2;3;EN;141;9.0;3;1;11;27200000000.0;141_9.0;2_EN_3;5456385;76389390;3.9899999999999998;1412
40824;5773;2023-11-10;864647266;460;192;64;0.31;9;CARTON_M;2;3;EN;141;9.0;1;1;11;27200000000.0;141_9.0;2_EN_3;5652480;50872320;2.79;1413
40825;10082;2023-11-10;864647258;457;208;64;0.32;3;CARTON_M;2;3;EN;141;9.0;6;1;11;27200000000.0;141_9.0;2_EN_3;6083584;18250752;0.96;1414
40826;3116;2023-11-10;879697039;414;369;32;0.3;3;CARTON_M;2;3;EN;1525;9.0;6;1;11;27200000000.0;1525_9.0;2_EN_3;4888512;14665536;0.8999999999999999;1415
40827;4070;2023-11-10;879697047;378;340;31;0.28;4;CARTON_M;2;3;EN;1525;9.0;1;1;11;27200000000.0;1525_9.0;2_EN_3;3984120;15936480;1.12;1416
40828;4782;2023-11-10;879697055;417;283;31;0.27;10;CARTON_M;2;3;EN;1525;9.0;5;1;11;27200000000.0;1525_9.0;2_EN_3;3658341;36583410;2.7;1417
40829;5985;2023-11-10;879697071;409;352;23;0.26;5;CARTON_M;2;3;EN;1525;9.0;13;1;11;27200000000.0;1525_9.0;2_EN_3;3311264;16556320;1.3;1418
40830;5085;2023-11-10;879724682;447;283;23;0.31;2;CARTON_M;2;3;EN;1827;127.0;13;1;11;27200000000.0;1827_127.0;2_EN_3;2909523;5819046;0.62;1419
40831;8277;2023-11-10;879724771;456;285;36;0.33;6;CARTON_M;2;3;EN;1827;127.0;3;1;11;27200000000.0;1827_127.0;2_EN_3;4678560;28071360;1.98;1420
40832;8133;2023-11-10;879724754;451;293;40;0.35;2;CARTON_M;2;3;EN;1827;127.0;1;1;11;27200000000.0;1827_127.0;2_EN_3;5285720;10571440;0.7;1421
40833;10571;2023-11-10;879724746;465;305;25;0.38;8;CARTON_M;2;3;EN;1827;127.0;6;1;11;27200000000.0;1827_127.0;2_EN_3;3545625;28365000;3.04;1422
40834;11238;2023-11-10;879724746;465;305;25;0.38;3;CARTON_M;2;3;EN;1827;127.0;6;1;11;27200000000.0;1827_127.0;2_EN_3;3545625;10636875;1.1400000000000001;1423
40835;11641;2023-11-10;879724762;462;293;20;0.35;10;CARTON_M;2;3;EN;1827;127.0;5;1;11;27200000000.0;1827_127.0;2_EN_3;2707320;27073200;3.5;1424
40836;11992;2023-11-10;879724762;462;293;20;0.35;3;CARTON_M;2;3;EN;1827;127.0;5;1;11;27200000000.0;1827_127.0;2_EN_3;2707320;8121960;1.0499999999999998;1425
40837;5258;2023-11-10;878445500;457;273;31;0.33;4;CARTON_M;2;3;EN;1827;9.0;3;1;11;27200000000.0;1827_9.0;2_EN_3;3867591;15470364;1.32;1426
40838;4974;2023-11-10;878445500;457;273;31;0.33;5;CARTON_M;2;3;EN;1827;9.0;3;1;11;27200000000.0;1827_9.0;2_EN_3;3867591;19337955;1.6500000000000001;1427
40839;6752;2023-11-10;878445489;447;302;17;0.35;10;CARTON_M;2;3;EN;1827;9.0;1;1;11;27200000000.0;1827_9.0;2_EN_3;2294898;22948980;3.5;1428
40840;7758;2023-11-10;878445489;447;302;17;0.35;10;CARTON_M;2;3;EN;1827;9.0;1;1;11;27200000000.0;1827_9.0;2_EN_3;2294898;22948980;3.5;1429
40841;9311;2023-11-10;878445471;458;297;30;0.39;8;CARTON_M;2;3;EN;1827;9.0;6;1;11;27200000000.0;1827_9.0;2_EN_3;4080780;32646240;3.12;1430
40842;10238;2023-11-10;878445471;458;297;30;0.39;7;CARTON_M;2;3;EN;1827;9.0;6;1;11;27200000000.0;1827_9.0;2_EN_3;4080780;28565460;2.73;1431
40843;11043;2023-11-10;878445497;461;299;28;0.36;8;CARTON_M;2;3;EN;1827;9.0;5;1;11;27200000000.0;1827_9.0;2_EN_3;3859492;30875936;2.88;1432
40844;11305;2023-11-10;878445497;461;299;28;0.36;10;CARTON_M;2;3;EN;1827;9.0;5;1;11;27200000000.0;1827_9.0;2_EN_3;3859492;38594920;3.5999999999999996;1433
40845;11911;2023-11-10;878445518;480;299;29;0.31;1;CARTON_M;2;3;EN;1827;9.0;13;1;11;27200000000.0;1827_9.0;2_EN_3;4162080;4162080;0.31;1434
40846;308;2023-11-10;879748457;407;237;17;0.09;10;CARTON_M;2;3;EN;297;9.0;3;1;11;27200000000.0;297_9.0;2_EN_3;1639803;16398030;0.8999999999999999;1435
40847;2955;2023-11-10;879748449;436;219;20;0.1;5;CARTON_M;2;3;EN;297;9.0;5;1;11;27200000000.0;297_9.0;2_EN_3;1909680;9548400;0.5;1436
40848;4725;2023-11-10;879748465;434;292;22;0.09;4;CARTON_M;2;3;EN;297;9.0;13;1;11;27200000000.0;297_9.0;2_EN_3;2788016;11152064;0.36;1437
40849;9487;2023-11-10;879748473;430;289;20;0.1;2;CARTON_M;2;3;EN;297;9.0;1;1;11;27200000000.0;297_9.0;2_EN_3;2485400;4970800;0.2;1438
40850;4398;2023-11-10;879679308;450;377;16;0.273;18;CARTON_M;2;3;EN;475;135.0;5;1;11;27200000000.0;475_135.0;2_EN_3;2714400;48859200;4.914000000000001;1439
40851;7962;2023-11-10;879679324;448;365;14;0.247;5;CARTON_M;2;3;EN;475;135.0;13;1;11;27200000000.0;475_135.0;2_EN_3;2289280;11446400;1.2349999999999999;1440
40852;10887;2023-11-10;879679316;464;366;20;0.267;10;CARTON_M;2;3;EN;475;135.0;3;1;11;27200000000.0;475_135.0;2_EN_3;3396480;33964800;2.67;1441
40853;11052;2023-11-10;879679287;454;377;21;0.28;13;CARTON_M;2;3;EN;475;135.0;1;1;11;27200000000.0;475_135.0;2_EN_3;3594318;46726134;3.6400000000000006;1442
40854;511;2023-11-10;879679295;416;367;20;0.24;5;CARTON_M;2;3;EN;475;9.0;13;1;11;27200000000.0;475_9.0;2_EN_3;3053440;15267200;1.2;1443
40855;814;2023-11-10;879679252;466;296;27;0.267;18;CARTON_M;2;3;EN;475;9.0;5;1;11;27200000000.0;475_9.0;2_EN_3;3724272;67036896;4.806;1444
40856;6596;2023-11-10;879679279;409;361;20;0.247;10;CARTON_M;2;3;EN;475;9.0;3;1;11;27200000000.0;475_9.0;2_EN_3;2952980;29529800;2.4699999999999998;1445
40857;8553;2023-11-10;879679244;398;417;21;0.273;13;CARTON_M;2;3;EN;475;9.0;1;1;11;27200000000.0;475_9.0;2_EN_3;3485286;45308718;3.5490000000000004;1446
40858;9257;2023-11-10;879679236;448;385;18;0.3;7;CARTON_M;2;3;EN;475;9.0;6;1;11;27200000000.0;475_9.0;2_EN_3;3104640;21732480;2.1;1447
40859;687;2023-11-10;871859136;439;221;34;0.32;5;CARTON_M;2;3;EN;614;4.0;6;1;11;27200000000.0;614_4.0;2_EN_3;3298646;16493230;1.6;1448
40860;3017;2023-11-10;871859081;444;236;26;0.28;7;CARTON_M;2;3;EN;614;4.0;3;1;11;27200000000.0;614_4.0;2_EN_3;2724384;19070688;1.9600000000000002;1449
40861;8868;2023-11-10;871859099;421;236;37;0.32;3;CARTON_M;2;3;EN;614;4.0;13;1;11;27200000000.0;614_4.0;2_EN_3;3676172;11028516;0.96;1450
40862;8930;2023-11-10;871859072;431;209;36;0.29;10;CARTON_M;2;3;EN;614;4.0;5;1;11;27200000000.0;614_4.0;2_EN_3;3242844;32428440;2.9;1451
40863;9663;2023-11-10;871859056;449;218;28;0.32;9;CARTON_M;2;3;EN;614;4.0;1;1;11;27200000000.0;614_4.0;2_EN_3;2740696;24666264;2.88;1452
40864;4403;2023-11-10;871859144;424;212;23;0.3;7;CARTON_M;2;3;EN;614;9.0;3;1;11;27200000000.0;614_9.0;2_EN_3;2067424;14471968;2.1;1453
40865;6267;2023-11-10;871859064;351;158;29;0.21;1;CARTON_M;2;3;EN;614;9.0;13;1;11;27200000000.0;614_9.0;2_EN_3;1608282;1608282;0.21;1454
40866;6947;2023-11-10;871859101;437;238;33;0.3;3;CARTON_M;2;3;EN;614;9.0;6;1;11;27200000000.0;614_9.0;2_EN_3;3432198;10296594;0.8999999999999999;1455
40867;7418;2023-11-10;871859128;440;221;34;0.32;8;CARTON_M;2;3;EN;614;9.0;5;1;11;27200000000.0;614_9.0;2_EN_3;3306160;26449280;2.56;1456
40868;9488;2023-11-10;871859110;427;222;31;0.32;8;CARTON_M;2;3;EN;614;9.0;1;1;11;27200000000.0;614_9.0;2_EN_3;2938614;23508912;2.56;1457
40869;1083;2023-11-10;879067336;423;276;32;0.27;4;CARTON_M;2;3;EN;892;9.0;13;1;11;27200000000.0;892_9.0;2_EN_3;3735936;14943744;1.08;1458
40870;3367;2023-11-10;879067310;412;265;29;0.28;4;CARTON_M;2;3;EN;892;9.0;5;1;11;27200000000.0;892_9.0;2_EN_3;3166220;12664880;1.12;1459
40871;7539;2023-11-10;879067301;420;253;25;0.3;4;CARTON_M;2;3;EN;892;9.0;1;1;11;27200000000.0;892_9.0;2_EN_3;2656500;10626000;1.2;1460
40872;8722;2023-11-10;879067328;433;263;27;0.28;4;CARTON_M;2;3;EN;892;9.0;3;1;11;27200000000.0;892_9.0;2_EN_3;3074733;12298932;1.12;1461
41131;5085;2023-11-10;879724682;447;283;23;0.31;2;CARTON_M;31;3;EN;1827;127.0;13;1;10;27200000000.0;1827_127.0;31_EN_3;2909523;5819046;0.62;1116
41132;4434;2023-11-10;879724682;447;283;23;0.31;3;CARTON_M;31;3;EN;1827;127.0;13;1;10;27200000000.0;1827_127.0;31_EN_3;2909523;8728569;0.9299999999999999;1117
41133;9065;2023-11-10;879724754;451;293;40;0.35;12;CARTON_M;31;3;EN;1827;127.0;1;1;10;27200000000.0;1827_127.0;31_EN_3;5285720;63428640;4.199999999999999;1118
41134;8277;2023-11-10;879724771;456;285;36;0.33;12;CARTON_M;31;3;EN;1827;127.0;3;1;10;27200000000.0;1827_127.0;31_EN_3;4678560;56142720;3.96;1119
41135;9068;2023-11-10;879724771;456;285;36;0.33;5;CARTON_M;31;3;EN;1827;127.0;3;1;10;27200000000.0;1827_127.0;31_EN_3;4678560;23392800;1.6500000000000001;1120
41136;8133;2023-11-10;879724754;451;293;40;0.35;12;CARTON_M;31;3;EN;1827;127.0;1;1;10;27200000000.0;1827_127.0;31_EN_3;5285720;63428640;4.199999999999999;1121
41137;10571;2023-11-10;879724746;465;305;25;0.38;12;CARTON_M;31;3;EN;1827;127.0;6;1;10;27200000000.0;1827_127.0;31_EN_3;3545625;42547500;4.5600000000000005;1122
41138;11238;2023-11-10;879724746;465;305;25;0.38;11;CARTON_M;31;3;EN;1827;127.0;6;1;10;27200000000.0;1827_127.0;31_EN_3;3545625;39001875;4.18;1123
41139;11992;2023-11-10;879724762;462;293;20;0.35;7;CARTON_M;31;3;EN;1827;127.0;5;1;10;27200000000.0;1827_127.0;31_EN_3;2707320;18951240;2.4499999999999997;1124
41140;11641;2023-11-10;879724762;462;293;20;0.35;12;CARTON_M;31;3;EN;1827;127.0;5;1;10;27200000000.0;1827_127.0;31_EN_3;2707320;32487840;4.199999999999999;1125
41141;4974;2023-11-10;878445500;457;273;31;0.33;12;CARTON_M;31;3;EN;1827;9.0;3;1;10;27200000000.0;1827_9.0;31_EN_3;3867591;46411092;3.96;1126
41142;6752;2023-11-10;878445489;447;302;17;0.35;12;CARTON_M;31;3;EN;1827;9.0;1;1;10;27200000000.0;1827_9.0;31_EN_3;2294898;27538776;4.199999999999999;1127
41143;10238;2023-11-10;878445471;458;297;30;0.39;12;CARTON_M;31;3;EN;1827;9.0;6;1;10;27200000000.0;1827_9.0;31_EN_3;4080780;48969360;4.68;1128
41144;11043;2023-11-10;878445497;461;299;28;0.36;12;CARTON_M;31;3;EN;1827;9.0;5;1;10;27200000000.0;1827_9.0;31_EN_3;3859492;46313904;4.32;1129
41145;11911;2023-11-10;878445518;480;299;29;0.31;5;CARTON_M;31;3;EN;1827;9.0;13;1;10;27200000000.0;1827_9.0;31_EN_3;4162080;20810400;1.55;1130
41146;4403;2023-11-10;871859144;424;212;23;0.3;8;CARTON_M;31;3;EN;614;9.0;3;1;10;27200000000.0;614_9.0;31_EN_3;2067424;16539392;2.4;1131
41147;6267;2023-11-10;871859064;351;158;29;0.21;1;CARTON_M;31;3;EN;614;9.0;13;1;10;27200000000.0;614_9.0;31_EN_3;1608282;1608282;0.21;1132
41148;7418;2023-11-10;871859128;440;221;34;0.32;9;CARTON_M;31;3;EN;614;9.0;5;1;10;27200000000.0;614_9.0;31_EN_3;3306160;29755440;2.88;1133
41149;6947;2023-11-10;871859101;437;238;33;0.3;4;CARTON_M;31;3;EN;614;9.0;6;1;10;27200000000.0;614_9.0;31_EN_3;3432198;13728792;1.2;1134
41150;9488;2023-11-10;871859110;427;222;31;0.32;9;CARTON_M;31;3;EN;614;9.0;1;1;10;27200000000.0;614_9.0;31_EN_3;2938614;26447526;2.88;1135
41169;5085;2023-11-10;879724682;447;283;23;0.31;1;CARTON_M;33;3;EN;1827;127.0;13;1;1;inf;1827_127.0;33_EN_3;2909523;2909523;0.31;1046
41170;8277;2023-11-10;879724771;456;285;36;0.33;4;CARTON_M;33;3;EN;1827;127.0;3;1;1;inf;1827_127.0;33_EN_3;4678560;18714240;1.32;1047
41171;8133;2023-11-10;879724754;451;293;40;0.35;10;CARTON_M;33;3;EN;1827;127.0;1;1;1;inf;1827_127.0;33_EN_3;5285720;52857200;3.5;1048
41172;10571;2023-11-10;879724746;465;305;25;0.38;10;CARTON_M;33;3;EN;1827;127.0;6;1;1;inf;1827_127.0;33_EN_3;3545625;35456250;3.8;1049
41173;11641;2023-11-10;879724762;462;293;20;0.35;10;CARTON_M;33;3;EN;1827;127.0;5;1;1;inf;1827_127.0;33_EN_3;2707320;27073200;3.5;1050
42069;2567;2023-11-11;874266811;478;301;28;0.29;7;CARTON_M;2;3;EN;1214;154.0;1;1;11;27200000000.0;1214_154.0;2_EN_3;4028584;28200088;2.03;1529
42070;3078;2023-11-11;874266782;454;295;22;0.31;4;CARTON_M;2;3;EN;1214;154.0;6;1;11;27200000000.0;1214_154.0;2_EN_3;2946460;11785840;1.24;1530
42071;5599;2023-11-11;874266731;448;337;22;0.28;7;CARTON_M;2;3;EN;1214;154.0;5;1;11;27200000000.0;1214_154.0;2_EN_3;3321472;23250304;1.9600000000000002;1531
42072;9223;2023-11-11;874266740;464;308;21;0.27;4;CARTON_M;2;3;EN;1214;154.0;3;1;11;27200000000.0;1214_154.0;2_EN_3;3001152;12004608;1.08;1532
42073;10196;2023-11-11;874266758;473;284;28;0.26;1;CARTON_M;2;3;EN;1214;154.0;13;1;11;27200000000.0;1214_154.0;2_EN_3;3761296;3761296;0.26;1533
42074;4609;2023-11-11;874266803;472;305;30;0.3;7;CARTON_M;2;3;EN;1214;4.0;1;1;11;27200000000.0;1214_4.0;2_EN_3;4318800;30231600;2.1;1534
42075;8841;2023-11-11;874266791;446;290;17;0.31;5;CARTON_M;2;3;EN;1214;4.0;6;1;11;27200000000.0;1214_4.0;2_EN_3;2198780;10993900;1.55;1535
42076;11618;2023-11-11;874266774;465;292;31;0.26;1;CARTON_M;2;3;EN;1214;4.0;13;1;11;27200000000.0;1214_4.0;2_EN_3;4209180;4209180;0.26;1536
42077;11710;2023-11-11;874266723;479;304;21;0.29;7;CARTON_M;2;3;EN;1214;4.0;5;1;11;27200000000.0;1214_4.0;2_EN_3;3057936;21405552;2.03;1537
42078;2829;2023-11-11;877851611;422;359;17;0.23;5;CARTON_M;2;3;EN;1248;133.0;6;1;11;27200000000.0;1248_133.0;2_EN_3;2575466;12877330;1.1500000000000001;1538
42079;2627;2023-11-11;877851637;441;353;27;0.23;20;CARTON_M;2;3;EN;1248;133.0;5;1;11;27200000000.0;1248_133.0;2_EN_3;4203171;84063420;4.6000000000000005;1539
42080;6256;2023-11-11;877851629;427;363;21;0.21;18;CARTON_M;2;3;EN;1248;133.0;1;1;11;27200000000.0;1248_133.0;2_EN_3;3255021;58590378;3.78;1540
42081;9477;2023-11-11;877851645;393;220;33;0.23;8;CARTON_M;2;3;EN;1248;133.0;3;1;11;27200000000.0;1248_133.0;2_EN_3;2853180;22825440;1.84;1541
42082;11092;2023-11-11;877851653;437;352;28;0.21;2;CARTON_M;2;3;EN;1248;133.0;13;1;11;27200000000.0;1248_133.0;2_EN_3;4307072;8614144;0.42;1542
