id;Ordem_de_produção;Data_da_ordem_de_produção;Produto;Comprimento_unit;Largura_unit;Altura_unit;Peso_unit;Peças;Caixa_padrão;Loja;Classe_de_onda;Tipo_de_buffer;Item_pai;Cor;Tamanho;Inner;Rota;Capacidade;pai_cor;chave_loja_buffer_onda;Volume_unit;Volume_total;Peso_total;item_loja;Pecas_alocadas;Amt_in_bin;bin_index
46946;5255;2023-11-14;526762755;423;304;17;0.11;1;CARTON_M;33;3;EN;1043;3.0;13;1;1;inf;1043_3.0;33_EN_3;2186064;2186064;0.11;1132;1;25;355
50625;185;2023-11-16;879651858;400;300;25;0.28;4;CARTON_M;33;3;EN;185;50.0;13;1;1;inf;185_50.0;33_EN_3;3000000;12000000;1.12;1390;4;25;355
45525;1842;2023-11-14;629432863;418;290;24;0.153;1;CARTON_M;2;3;EN;284;22.0;13;1;11;27200000000.0;284_22.0;2_EN_3;2909280;2909280;0.153;2004;1;27;356
45483;1534;2023-11-14;874861565;496;331;17;0.187;1;CARTON_M;2;3;EN;1482;4.0;3;1;11;27200000000.0;1482_4.0;2_EN_3;2790992;2790992;0.187;1962;1;27;356
45535;1534;2023-11-14;856248249;481;251;23;0.25;1;CARTON_M;2;3;EN;363;9.0;3;1;11;27200000000.0;363_9.0;2_EN_3;2776813;2776813;0.25;2014;1;27;356
45536;1534;2023-11-14;856248257;490;260;21;0.25;1;CARTON_M;2;3;EN;363;9.0;13;1;11;27200000000.0;363_9.0;2_EN_3;2675400;2675400;0.25;2015;1;27;356
45528;1534;2023-11-14;629432871;403;285;23;0.147;1;CARTON_M;2;3;EN;284;22.0;3;1;11;27200000000.0;284_22.0;2_EN_3;2641665;2641665;0.147;2007;1;27;356
45538;1534;2023-11-14;856248273;492;260;20;0.27;1;CARTON_M;2;3;EN;363;9.0;1;1;11;27200000000.0;363_9.0;2_EN_3;2558400;2558400;0.27;2017;1;27;356
45572;1534;2023-11-14;858668204;416;292;21;0.18;1;CARTON_M;2;3;EN;972;4.0;3;1;11;27200000000.0;972_4.0;2_EN_3;2550912;2550912;0.18;2051;1;27;356
45481;3483;2023-11-14;544967295;271;156;60;0.2;1;CARTON_M;2;3;EN;1181;3.0;1;1;11;27200000000.0;1181_3.0;2_EN_3;2536560;2536560;0.2;1960;1;27;356
45484;1534;2023-11-14;874861557;431;332;17;0.2;1;CARTON_M;2;3;EN;1482;4.0;5;1;11;27200000000.0;1482_4.0;2_EN_3;2432564;2432564;0.2;1963;1;27;356
45479;4947;2023-11-14;775251753;414;283;19;0.244;1;CARTON_M;2;3;EN;1010;4.0;1;1;11;27200000000.0;1010_4.0;2_EN_3;2226078;2226078;0.244;1958;1;27;356
45522;1534;2023-11-14;877852091;450;230;21;0.133;1;CARTON_M;2;3;EN;281;54.0;13;1;11;27200000000.0;281_54.0;2_EN_3;2173500;2173500;0.133;2001;1;27;356
49558;11454;2023-11-16;833453688;475;268;24;0.28;11;CARTON_M;2;3;EN;570;4.0;1;1;11;27200000000.0;570_4.0;2_EN_3;3055200;33607200;3.08;2140;11;27;356
49561;4536;2023-11-16;848462384;486;288;16;0.23;5;CARTON_M;2;3;EN;570;9.0;3;1;11;27200000000.0;570_9.0;2_EN_3;2239488;11197440;1.1500000000000001;2143;5;27;356
25372_1;6280;2023-11-14;539799493;234;90;21;0.113;3;CARTON_M;10;1;CX;2431;3.0;17;1;8;40000000000.0;2431_3.0;10_CX_1;442260;1326780;2.0340000000000003;1016;3;54;357
25372_2;6280;2023-11-14;539799493;234;90;21;0.113;3;CARTON_M;10;1;CX;2431;3.0;17;1;8;40000000000.0;2431_3.0;10_CX_1;442260;1326780;2.0340000000000003;1016;3;54;357
25372_3;6280;2023-11-14;539799493;234;90;21;0.113;3;CARTON_M;10;1;CX;2431;3.0;17;1;8;40000000000.0;2431_3.0;10_CX_1;442260;1326780;2.0340000000000003;1016;3;54;357
25372_4;6280;2023-11-14;539799493;234;90;21;0.113;3;CARTON_M;10;1;CX;2431;3.0;17;1;8;40000000000.0;2431_3.0;10_CX_1;442260;1326780;2.0340000000000003;1016;3;54;357
25372_5;6280;2023-11-14;539799493;234;90;21;0.113;3;CARTON_M;10;1;CX;2431;3.0;17;1;8;40000000000.0;2431_3.0;10_CX_1;442260;1326780;2.0340000000000003;1016;3;54;357
25372_6;6280;2023-11-14;539799493;234;90;21;0.113;3;CARTON_M;10;1;CX;2431;3.0;17;1;8;40000000000.0;2431_3.0;10_CX_1;442260;1326780;2.0340000000000003;1016;3;54;357
25383;1499;2023-11-14;546397960;243;141;19;0.13;2;CARTON_M;10;1;CX;716;3.0;1;1;8;40000000000.0;716_3.0;10_CX_1;650997;1301994;0.26;1027;2;54;357
25411;9490;2023-11-14;879738128;296;214;20;0.09;1;CARTON_M;10;1;CX;931;4.0;1;1;8;40000000000.0;931_4.0;10_CX_1;1266880;1266880;0.09;1055;1;54;357
25321;870;2023-11-14;538877189;298;202;21;0.3;1;CARTON_M;10;1;CX;1085;299.0;5;1;8;40000000000.0;1085_299.0;10_CX_1;1264116;1264116;0.3;965;1;54;357
25339;3464;2023-11-14;543252853;328;214;18;0.115;1;CARTON_M;10;1;CX;1464;458.0;5;1;8;40000000000.0;1464_458.0;10_CX_1;1263456;1263456;0.115;983;1;54;357
25319_1;906;2023-11-14;538883298;300;100;21;0.165;2;CARTON_M;10;1;CX;1069;299.0;3;1;8;40000000000.0;1069_299.0;10_CX_1;630000;1260000;0.66;963;2;54;357
25319_2;906;2023-11-14;538883298;300;100;21;0.165;2;CARTON_M;10;1;CX;1069;299.0;3;1;8;40000000000.0;1069_299.0;10_CX_1;630000;1260000;0.66;963;2;54;357
25388_1;906;2023-11-14;516250238;349;246;14;0.127;1;CARTON_M;10;1;CX;741;3.0;6;1;8;40000000000.0;741_3.0;10_CX_1;1201956;1201956;0.381;1032;1;54;357
25388_2;906;2023-11-14;516250238;349;246;14;0.127;1;CARTON_M;10;1;CX;741;3.0;6;1;8;40000000000.0;741_3.0;10_CX_1;1201956;1201956;0.381;1032;1;54;357
25388_3;906;2023-11-14;516250238;349;246;14;0.127;1;CARTON_M;10;1;CX;741;3.0;6;1;8;40000000000.0;741_3.0;10_CX_1;1201956;1201956;0.381;1032;1;54;357
25351_1;870;2023-11-14;538876611;250;100;47;0.195;1;CARTON_M;10;1;CX;1938;299.0;3;1;8;40000000000.0;1938_299.0;10_CX_1;1175000;1175000;0.39;995;1;54;357
25351_2;870;2023-11-14;538876611;250;100;47;0.195;1;CARTON_M;10;1;CX;1938;299.0;3;1;8;40000000000.0;1938_299.0;10_CX_1;1175000;1175000;0.39;995;1;54;357
25352_1;906;2023-11-14;538876611;250;100;47;0.195;1;CARTON_M;10;1;CX;1938;299.0;3;1;8;40000000000.0;1938_299.0;10_CX_1;1175000;1175000;0.39;996;1;54;357
25352_2;906;2023-11-14;538876611;250;100;47;0.195;1;CARTON_M;10;1;CX;1938;299.0;3;1;8;40000000000.0;1938_299.0;10_CX_1;1175000;1175000;0.39;996;1;54;357
25391_1;870;2023-11-14;530360425;302;212;9;0.118;2;CARTON_M;10;1;CX;772;3.0;3;1;8;40000000000.0;772_3.0;10_CX_1;576216;1152432;0.708;1035;2;54;357
25391_2;870;2023-11-14;530360425;302;212;9;0.118;2;CARTON_M;10;1;CX;772;3.0;3;1;8;40000000000.0;772_3.0;10_CX_1;576216;1152432;0.708;1035;2;54;357
25391_3;870;2023-11-14;530360425;302;212;9;0.118;2;CARTON_M;10;1;CX;772;3.0;3;1;8;40000000000.0;772_3.0;10_CX_1;576216;1152432;0.708;1035;2;54;357
25310;1499;2023-11-14;542070695;250;100;22;0.115;2;CARTON_M;10;1;CX;1058;1.0;39;1;8;40000000000.0;1058_1.0;10_CX_1;550000;1100000;0.23;954;2;54;357
25353_1;906;2023-11-14;538876629;250;100;44;0.195;1;CARTON_M;10;1;CX;1938;299.0;5;1;8;40000000000.0;1938_299.0;10_CX_1;1100000;1100000;0.39;997;1;54;357
25353_2;906;2023-11-14;538876629;250;100;44;0.195;1;CARTON_M;10;1;CX;1938;299.0;5;1;8;40000000000.0;1938_299.0;10_CX_1;1100000;1100000;0.39;997;1;54;357
25354_1;870;2023-11-14;538876629;250;100;44;0.195;1;CARTON_M;10;1;CX;1938;299.0;5;1;8;40000000000.0;1938_299.0;10_CX_1;1100000;1100000;0.39;998;1;54;357
25354_2;870;2023-11-14;538876629;250;100;44;0.195;1;CARTON_M;10;1;CX;1938;299.0;5;1;8;40000000000.0;1938_299.0;10_CX_1;1100000;1100000;0.39;998;1;54;357
25368_1;8882;2023-11-14;835246244;242;118;35;0.14;1;CARTON_M;10;1;CX;2241;683.0;17;1;8;40000000000.0;2241_683.0;10_CX_1;999460;999460;0.7000000000000001;1012;1;54;357
25368_2;8882;2023-11-14;835246244;242;118;35;0.14;1;CARTON_M;10;1;CX;2241;683.0;17;1;8;40000000000.0;2241_683.0;10_CX_1;999460;999460;0.7000000000000001;1012;1;54;357
25342;158;2023-11-14;879738072;256;260;15;0.135;1;CARTON_M;10;1;CX;157;4.0;3;1;8;40000000000.0;157_4.0;10_CX_1;998400;998400;0.135;986;1;54;357
25382;1429;2023-11-14;546397732;257;145;12;0.09;2;CARTON_M;10;1;CX;47;3.0;5;1;8;40000000000.0;47_3.0;10_CX_1;447180;894360;0.18;1026;2;54;357
25315;1499;2023-11-14;541813434;370;265;9;0.127;1;CARTON_M;10;1;CX;1062;3.0;3;1;8;40000000000.0;1062_3.0;10_CX_1;882450;882450;0.127;959;1;54;357
25341;1499;2023-11-14;542820020;394;277;7;0.14;1;CARTON_M;10;1;CX;1514;3.0;1;1;8;40000000000.0;1514_3.0;10_CX_1;763966;763966;0.14;985;1;54;357
25333_1;5401;2023-11-14;570579763;240;173;15;0.05;1;CARTON_M;10;1;CX;1339;288.0;6;1;8;40000000000.0;1339_288.0;10_CX_1;622800;622800;0.1;977;1;54;357
25368_3;8882;2023-11-14;835246244;242;118;35;0.14;1;CARTON_M;10;1;CX;2241;683.0;17;1;8;40000000000.0;2241_683.0;10_CX_1;999460;999460;0.7000000000000001;1012;1;32;358
25368_4;8882;2023-11-14;835246244;242;118;35;0.14;1;CARTON_M;10;1;CX;2241;683.0;17;1;8;40000000000.0;2241_683.0;10_CX_1;999460;999460;0.7000000000000001;1012;1;32;358
25368_5;8882;2023-11-14;835246244;242;118;35;0.14;1;CARTON_M;10;1;CX;2241;683.0;17;1;8;40000000000.0;2241_683.0;10_CX_1;999460;999460;0.7000000000000001;1012;1;32;358
25375_1;10921;2023-11-14;685261106;194;109;40;0.135;1;CARTON_M;10;1;CX;2928;112.0;57;1;8;40000000000.0;2928_112.0;10_CX_1;845840;845840;1.35;1019;1;32;358
25375_2;10921;2023-11-14;685261106;194;109;40;0.135;1;CARTON_M;10;1;CX;2928;112.0;57;1;8;40000000000.0;2928_112.0;10_CX_1;845840;845840;1.35;1019;1;32;358
25375_3;10921;2023-11-14;685261106;194;109;40;0.135;1;CARTON_M;10;1;CX;2928;112.0;57;1;8;40000000000.0;2928_112.0;10_CX_1;845840;845840;1.35;1019;1;32;358
25375_4;10921;2023-11-14;685261106;194;109;40;0.135;1;CARTON_M;10;1;CX;2928;112.0;57;1;8;40000000000.0;2928_112.0;10_CX_1;845840;845840;1.35;1019;1;32;358
25375_5;10921;2023-11-14;685261106;194;109;40;0.135;1;CARTON_M;10;1;CX;2928;112.0;57;1;8;40000000000.0;2928_112.0;10_CX_1;845840;845840;1.35;1019;1;32;358
25375_6;10921;2023-11-14;685261106;194;109;40;0.135;1;CARTON_M;10;1;CX;2928;112.0;57;1;8;40000000000.0;2928_112.0;10_CX_1;845840;845840;1.35;1019;1;32;358
25375_7;10921;2023-11-14;685261106;194;109;40;0.135;1;CARTON_M;10;1;CX;2928;112.0;57;1;8;40000000000.0;2928_112.0;10_CX_1;845840;845840;1.35;1019;1;32;358
25375_8;10921;2023-11-14;685261106;194;109;40;0.135;1;CARTON_M;10;1;CX;2928;112.0;57;1;8;40000000000.0;2928_112.0;10_CX_1;845840;845840;1.35;1019;1;32;358
25375_9;10921;2023-11-14;685261106;194;109;40;0.135;1;CARTON_M;10;1;CX;2928;112.0;57;1;8;40000000000.0;2928_112.0;10_CX_1;845840;845840;1.35;1019;1;32;358
25375_10;10921;2023-11-14;685261106;194;109;40;0.135;1;CARTON_M;10;1;CX;2928;112.0;57;1;8;40000000000.0;2928_112.0;10_CX_1;845840;845840;1.35;1019;1;32;358
25333_2;5401;2023-11-14;570579763;240;173;15;0.05;1;CARTON_M;10;1;CX;1339;288.0;6;1;8;40000000000.0;1339_288.0;10_CX_1;622800;622800;0.1;977;1;32;358
25361_2;2753;2023-11-14;537184735;250;100;23;0.137;1;CARTON_M;10;1;CX;2061;10.0;39;1;8;40000000000.0;2061_10.0;10_CX_1;575000;575000;0.274;1005;1;32;358
25311;1429;2023-11-14;542070695;250;100;22;0.115;1;CARTON_M;10;1;CX;1058;1.0;39;1;8;40000000000.0;1058_1.0;10_CX_1;550000;550000;0.115;955;1;32;358
25313;909;2023-11-14;542070679;250;100;22;0.108;1;CARTON_M;10;1;CX;1058;1.0;21;1;8;40000000000.0;1058_1.0;10_CX_1;550000;550000;0.108;957;1;32;358
31711;4647;2023-11-15;608994091;334;243;79;0.32;10;CARTON_M;10;1;CX;1194;134.0;31;1;8;40000000000.0;1194_134.0;10_CX_1;6411798;64117980;3.2;1341;10;32;358
31718;11484;2023-11-15;882088120;358;213;13;0.06;5;CARTON_M;10;1;CX;1588;4.0;24;1;8;40000000000.0;1588_4.0;10_CX_1;991302;4956510;0.3;1348;5;32;358
31723;8472;2023-11-15;877849449;323;232;79;0.27;14;CARTON_M;10;1;CX;806;9.0;6;1;8;40000000000.0;806_9.0;10_CX_1;5919944;82879216;3.7800000000000002;1353;14;14;359
31721;954;2023-11-15;877849457;295;230;52;0.25;20;CARTON_M;10;1;CX;806;9.0;1;1;8;40000000000.0;806_9.0;10_CX_1;3528200;70564000;5.0;1351;20;30;360
31715;3242;2023-11-15;882088103;358;213;17;0.06;8;CARTON_M;10;1;CX;1588;4.0;39;1;8;40000000000.0;1588_4.0;10_CX_1;1296318;10370544;0.48;1345;8;30;360
31719;713;2023-11-15;764448112;287;287;13;0.16;1;CARTON_M;10;1;CX;422;177.0;5;1;8;40000000000.0;422_177.0;10_CX_1;1070797;1070797;0.16;1349;1;30;360
31829_1;4423;2023-11-16;582719541;260;107;45;0.24;1;CARTON_M;10;1;CX;1821;54.0;57;1;8;40000000000.0;1821_54.0;10_CX_1;1251900;1251900;2.4;1368;1;30;360
31710;4748;2023-11-15;608994082;313;238;66;0.32;8;CARTON_M;10;1;CX;1194;134.0;39;1;8;40000000000.0;1194_134.0;10_CX_1;4916604;39332832;2.56;1340;8;30;361
31720;1080;2023-11-15;877849465;288;226;28;0.24;19;CARTON_M;10;1;CX;806;9.0;5;1;8;40000000000.0;806_9.0;10_CX_1;1822464;34626816;4.56;1350;19;30;361
31713;8674;2023-11-15;631868041;347;248;80;0.34;1;CARTON_M;10;1;CX;1194;4.0;8;1;8;40000000000.0;1194_4.0;10_CX_1;6884480;6884480;0.34;1343;1;30;361
31828;11771;2023-11-16;542315867;400;300;10;0.127;2;CARTON_M;10;1;CX;1159;3.0;6;1;8;40000000000.0;1159_3.0;10_CX_1;1200000;2400000;0.254;1367;2;30;361
31714;11733;2023-11-15;631868017;302;237;69;0.32;7;CARTON_M;10;1;CX;1194;4.0;24;1;8;40000000000.0;1194_4.0;10_CX_1;4938606;34570242;2.24;1344;7;35;362
31722;4713;2023-11-15;877849473;347;245;38;0.23;10;CARTON_M;10;1;CX;806;9.0;3;1;8;40000000000.0;806_9.0;10_CX_1;3230570;32305700;2.3000000000000003;1352;10;35;362
31717;8222;2023-11-15;882088066;363;212;17;0.06;5;CARTON_M;10;1;CX;1588;4.0;31;1;8;40000000000.0;1588_4.0;10_CX_1;1308252;6541260;0.3;1347;5;35;362
31716;6675;2023-11-15;882088189;363;213;18;0.06;3;CARTON_M;10;1;CX;1588;4.0;21;1;8;40000000000.0;1588_4.0;10_CX_1;1391742;4175226;0.18;1346;3;35;362
31845;4307;2023-11-16;880247490;288;135;14;0.056;10;CARTON_M;10;1;CX;627;189.0;3;1;8;40000000000.0;627_189.0;10_CX_1;544320;5443200;0.56;1384;10;35;362
31709;2522;2023-11-15;608994074;312;243;59;0.32;7;CARTON_M;10;1;CX;1194;134.0;24;1;8;40000000000.0;1194_134.0;10_CX_1;4473144;31312008;2.24;1339;7;18;363
31712;9470;2023-11-15;608994103;377;275;80;0.34;3;CARTON_M;10;1;CX;1194;134.0;8;1;8;40000000000.0;1194_134.0;10_CX_1;8294000;24882000;1.02;1342;3;18;363
31833;8378;2023-11-16;546647666;376;300;30;0.17;8;CARTON_M;10;1;CX;302;3.0;1;1;8;40000000000.0;302_3.0;10_CX_1;3384000;27072000;1.36;1372;8;18;363
50665;6627;2023-11-16;843649641;441;362;45;0.36;20;CARTON_M;33;3;EN;681;9.0;1;1;1;inf;681_9.0;33_EN_3;7183890;143677800;7.199999999999999;1430;20;20;364
50628;5892;2023-11-16;891645899;369;392;51;0.51;17;CARTON_M;33;3;EN;2012;571.0;3;1;1;inf;2012_571.0;33_EN_3;7377048;125409816;8.67;1393;17;17;365
50615;4171;2023-11-16;865247205;435;206;41;0.177;30;CARTON_M;33;3;EN;1728;9.0;3;1;1;inf;1728_9.0;33_EN_3;3674010;110220300;5.31;1380;30;30;366
50641;10119;2023-11-16;882093412;460;383;30;0.33;19;CARTON_M;33;3;EN;552;4.0;1;1;1;inf;552_4.0;33_EN_3;5285400;100422600;6.2700000000000005;1406;19;19;367
50638;604;2023-11-16;882093383;448;374;33;0.3;18;CARTON_M;33;3;EN;552;4.0;5;1;1;inf;552_4.0;33_EN_3;5529216;99525888;5.3999999999999995;1403;18;18;368
50667;10188;2023-11-16;843649633;456;397;50;0.363;10;CARTON_M;33;3;EN;681;9.0;6;1;1;inf;681_9.0;33_EN_3;9051600;90516000;3.63;1432;10;10;369
50662;5728;2023-11-16;843649684;427;388;42;0.363;12;CARTON_M;33;3;EN;681;308.0;1;1;1;inf;681_308.0;33_EN_3;6958392;83500704;4.356;1427;12;12;370
50664;789;2023-11-16;843649650;429;350;42;0.323;13;CARTON_M;33;3;EN;681;9.0;5;1;1;inf;681_9.0;33_EN_3;6306300;81981900;4.199;1429;13;13;371
32837;6776;2023-11-16;882198020;324;278;89;0.46;10;CARTON_M;3;9;CX;258;4.0;24;1;5;27200000000.0;258_4.0;3_CX_9;8016408;80164080;4.6000000000000005;1158;10;15;372
32842_1;8491;2023-11-16;890458194;296;250;8;0.073;5;CARTON_M;3;9;CX;2632;316.0;12;1;5;27200000000.0;2632_316.0;3_CX_9;592000;2960000;1.46;1163;5;15;372
50642;763;2023-11-16;808852935;504;406;23;0.375;16;CARTON_M;33;3;EN;56;4.0;3;1;1;inf;56_4.0;33_EN_3;4706352;75301632;6.0;1407;16;16;373
32840;10874;2023-11-16;882198054;321;263;96;0.4;9;CARTON_M;3;9;CX;258;4.0;21;1;5;27200000000.0;258_4.0;3_CX_9;8104608;72941472;3.6;1161;9;11;374
32814;5531;2023-11-16;536450982;241;279;68;0.4;2;CARTON_M;3;9;CX;1059;294.0;45;1;5;27200000000.0;1059_294.0;3_CX_9;4572252;9144504;0.8;1135;2;11;374
50659;2405;2023-11-16;843649705;478;408;28;0.32;13;CARTON_M;33;3;EN;681;308.0;5;1;1;inf;681_308.0;33_EN_3;5460672;70988736;4.16;1424;13;15;375
50654;674;2023-11-16;885054662;464;305;12;0.167;2;CARTON_M;33;3;EN;605;237.0;13;1;1;inf;605_237.0;33_EN_3;1698240;3396480;0.334;1419;2;15;375
32829;267;2023-11-16;882197836;327;265;89;0.44;9;CARTON_M;3;9;CX;258;120.0;52;1;5;27200000000.0;258_120.0;3_CX_9;7712295;69410655;3.96;1150;9;12;376
32816;7903;2023-11-16;536450721;311;234;63;0.42;3;CARTON_M;3;9;CX;1059;294.0;52;1;5;27200000000.0;1059_294.0;3_CX_9;4584762;13754286;1.26;1137;3;12;376
50644;9228;2023-11-16;808852927;570;410;27;0.393;11;CARTON_M;33;3;EN;56;4.0;5;1;1;inf;56_4.0;33_EN_3;6309900;69408900;4.323;1409;11;13;377
50605;293;2023-11-16;883916724;407;229;32;0.26;2;CARTON_M;33;3;EN;164;93.0;13;1;1;inf;164_93.0;33_EN_3;2982496;5964992;0.52;1370;2;13;377
50617;6659;2023-11-16;865247192;439;217;40;0.187;17;CARTON_M;33;3;EN;1728;9.0;5;1;1;inf;1728_9.0;33_EN_3;3810520;64778840;3.179;1382;17;20;378
50634;6604;2023-11-16;883907916;477;289;26;0.23;3;CARTON_M;33;3;EN;245;9.0;6;1;1;inf;245_9.0;33_EN_3;3584178;10752534;0.6900000000000001;1399;3;20;378
50668;10951;2023-11-16;843649676;425;389;45;0.327;8;CARTON_M;33;3;EN;681;9.0;3;1;1;inf;681_9.0;33_EN_3;7439625;59517000;2.616;1433;8;15;379
50614;11763;2023-11-16;847259632;350;260;25;0.23;7;CARTON_M;33;3;EN;1710;303.0;6;1;1;inf;1710_303.0;33_EN_3;2275000;15925000;1.61;1379;7;15;379
50619;6225;2023-11-16;874852394;456;294;29;0.26;15;CARTON_M;33;3;EN;1811;4.0;1;1;1;inf;1811_4.0;33_EN_3;3887856;58317840;3.9000000000000004;1384;15;20;380
50626;185;2023-11-16;879651874;450;300;25;0.3;5;CARTON_M;33;3;EN;185;50.0;5;1;1;inf;185_50.0;33_EN_3;3375000;16875000;1.5;1391;5;20;380
50627;4906;2023-11-16;891645936;419;392;43;0.51;8;CARTON_M;33;3;EN;2012;571.0;5;1;1;inf;2012_571.0;33_EN_3;7062664;56501312;4.08;1392;8;12;381
50587;7520;2023-11-16;883884620;461;313;32;0.22;4;CARTON_M;33;3;EN;1353;9.0;13;1;1;inf;1353_9.0;33_EN_3;4617376;18469504;0.88;1352;4;12;381
50575;2703;2023-11-16;884444571;451;283;18;0.2;24;CARTON_M;33;3;EN;1295;9.0;5;1;1;inf;1295_9.0;33_EN_3;2297394;55137456;4.800000000000001;1340;24;30;382
50609;9775;2023-11-16;883916783;417;263;31;0.3;6;CARTON_M;33;3;EN;164;93.0;6;1;1;inf;164_93.0;33_EN_3;3399801;20398806;1.7999999999999998;1374;6;30;382
50577;3014;2023-11-16;884444562;460;297;17;0.22;23;CARTON_M;33;3;EN;1295;9.0;1;1;1;inf;1295_9.0;33_EN_3;2322540;53418420;5.06;1342;23;33;383
50647;7460;2023-11-16;833453670;460;282;17;0.293;10;CARTON_M;33;3;EN;570;4.0;6;1;1;inf;570_4.0;33_EN_3;2205240;22052400;2.9299999999999997;1412;10;33;383
50618;4401;2023-11-16;874852407;439;314;27;0.26;14;CARTON_M;33;3;EN;1811;4.0;5;1;1;inf;1811_4.0;33_EN_3;3721842;52105788;3.64;1383;14;17;384
50631;11690;2023-11-16;891645928;393;396;50;0.55;3;CARTON_M;33;3;EN;2012;571.0;1;1;1;inf;2012_571.0;33_EN_3;7781400;23344200;1.6500000000000001;1396;3;17;384
50630;8909;2023-11-16;891645901;392;401;47;0.49;7;CARTON_M;33;3;EN;2012;571.0;13;1;1;inf;2012_571.0;33_EN_3;7388024;51716168;3.4299999999999997;1395;7;13;385
50585;6274;2023-11-16;883884742;450;275;32;0.24;6;CARTON_M;33;3;EN;1353;9.0;1;1;1;inf;1353_9.0;33_EN_3;3960000;23760000;1.44;1350;6;13;385
50586;6176;2023-11-16;883884603;431;328;30;0.23;12;CARTON_M;33;3;EN;1353;9.0;5;1;1;inf;1353_9.0;33_EN_3;4241040;50892480;2.7600000000000002;1351;12;19;386
50635;10579;2023-11-16;883907932;473;293;25;0.21;7;CARTON_M;33;3;EN;245;9.0;5;1;1;inf;245_9.0;33_EN_3;3464725;24253075;1.47;1400;7;19;386
50589;10894;2023-11-16;883884611;451;318;35;0.22;10;CARTON_M;33;3;EN;1353;9.0;3;1;1;inf;1353_9.0;33_EN_3;5019630;50196300;2.2;1354;10;21;387
50610;4125;2023-11-16;847259641;350;260;25;0.23;11;CARTON_M;33;3;EN;1710;303.0;1;1;1;inf;1710_303.0;33_EN_3;2275000;25025000;2.5300000000000002;1375;11;21;387
50616;5875;2023-11-16;865247184;438;218;47;0.2;11;CARTON_M;33;3;EN;1728;9.0;1;1;1;inf;1728_9.0;33_EN_3;4487748;49365228;2.2;1381;11;22;388
50611;4504;2023-11-16;847259616;350;260;25;0.23;11;CARTON_M;33;3;EN;1710;303.0;3;1;1;inf;1710_303.0;33_EN_3;2275000;25025000;2.5300000000000002;1376;11;22;388
50649;11454;2023-11-16;833453688;475;268;24;0.28;16;CARTON_M;33;3;EN;570;4.0;1;1;1;inf;570_4.0;33_EN_3;3055200;48883200;4.48;1414;16;25;389
50632;253;2023-11-16;883907941;479;293;21;0.19;9;CARTON_M;33;3;EN;245;9.0;3;1;1;inf;245_9.0;33_EN_3;2947287;26525583;1.71;1397;9;25;389
31827;8226;2023-11-16;542315841;349;304;18;0.12;25;CARTON_M;10;1;CX;1159;3.0;5;1;8;40000000000.0;1159_3.0;10_CX_1;1909728;47743200;3.0;1366;25;37;390
31852;1095;2023-11-16;807656414;354;186;54;0.147;9;CARTON_M;10;1;CX;902;222.0;39;1;8;40000000000.0;902_222.0;10_CX_1;3555576;32000184;1.323;1391;9;37;390
31836;6698;2023-11-16;879673934;396;174;17;0.104;3;CARTON_M;10;1;CX;468;189.0;25;1;8;40000000000.0;468_189.0;10_CX_1;1171368;3514104;0.312;1375;3;37;390
50591;162;2023-11-16;882155038;416;338;25;0.19;13;CARTON_M;33;3;EN;161;78.0;3;1;1;inf;161_78.0;33_EN_3;3515200;45697600;2.47;1356;13;23;391
50650;626;2023-11-16;848462350;475;273;23;0.28;10;CARTON_M;33;3;EN;570;9.0;6;1;1;inf;570_9.0;33_EN_3;2982525;29825250;2.8000000000000003;1415;10;23;391
32824_2;3749;2023-11-16;541769322;305;196;109;0.34;7;CARTON_M;3;9;CX;1075;206.0;17;1;5;27200000000.0;1075_206.0;3_CX_9;6516020;45612140;9.520000000000001;1145;7;12;392
32835;409;2023-11-16;882197941;312;261;92;0.38;5;CARTON_M;3;9;CX;258;4.0;18;1;5;27200000000.0;258_4.0;3_CX_9;7491744;37458720;1.9;1156;5;12;392
32824_3;3749;2023-11-16;541769322;305;196;109;0.34;7;CARTON_M;3;9;CX;1075;206.0;17;1;5;27200000000.0;1075_206.0;3_CX_9;6516020;45612140;9.520000000000001;1145;7;15;393
32834;8425;2023-11-16;882198097;333;277;50;0.51;7;CARTON_M;3;9;CX;258;120.0;45;1;5;27200000000.0;258_120.0;3_CX_9;4612050;32284350;3.5700000000000003;1155;7;15;393
32827_1;3749;2023-11-16;847848752;224;206;106;0.34;1;CARTON_M;3;9;CX;2170;42.0;12;1;5;27200000000.0;2170_42.0;3_CX_9;4891264;4891264;1.36;1148;1;15;393
32824_4;3749;2023-11-16;541769322;305;196;109;0.34;7;CARTON_M;3;9;CX;1075;206.0;17;1;5;27200000000.0;1075_206.0;3_CX_9;6516020;45612140;9.520000000000001;1145;7;18;394
32836;4023;2023-11-16;882198046;315;264;39;0.43;9;CARTON_M;3;9;CX;258;4.0;52;1;5;27200000000.0;258_4.0;3_CX_9;3243240;29189160;3.87;1157;9;18;394
32823;10126;2023-11-16;885646684;315;238;55;0.38;2;CARTON_M;3;9;CX;1059;500.0;18;1;5;27200000000.0;1059_500.0;3_CX_9;4123350;8246700;0.76;1144;2;18;394
50639;4483;2023-11-16;882093391;464;371;26;0.29;9;CARTON_M;33;3;EN;552;4.0;3;1;1;inf;552_4.0;33_EN_3;4475744;40281696;2.61;1404;9;20;395
